no adults,no children,weekend ss,week mf,meal plan,car parking,leadtime,arrival year,arrival month,arrival date,market segment,repeated guest,cancellations,bookings not canceled,avg price,special requests,booking_status
0.5,0,0,0.235294118,0.333333333,0,0.365688488,1,0.545454545,0.133333333,0.25,0,0,0,0.184166667,0.2,Not_Canceled
0.5,0.2,0.142857143,0.176470588,0.333333333,1,0.038374718,1,0.636363636,0.7,0.25,0,0,0,0.425925926,0.2,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.553047404,1,0.454545455,0.533333333,0,0,0,0,0.138888889,0,Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.320541761,1,0.363636364,0.266666667,0.25,0,0,0,0.232092593,0.2,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.173814898,1,0.818181818,0.166666667,0.25,0,0,0,0.245,0.2,Canceled
0.5,0,0.142857143,0.058823529,0.666666667,0,0.009029345,1,0.363636364,0.666666667,0,0,0,0,0.207407407,0.2,Not_Canceled
0.5,0,0.285714286,0.176470588,0.333333333,0,0.083521445,1,0.272727273,0.966666667,0,0,0,0,0.178333333,0,Not_Canceled
0.5,0,0.285714286,0.294117647,0.333333333,0,0.133182844,1,0.363636364,0.9,0.25,0,0,0,0.179611111,0.2,Not_Canceled
0.5,0,0.142857143,0.176470588,0.333333333,0,0.176072235,1,0.181818182,0.766666667,0.25,0,0,0,0.129685185,0.2,Not_Canceled
0.25,0,0,0.058823529,0.333333333,0,0.063205418,0,0.818181818,0.933333333,0,0,0,0,0.240740741,0,Not_Canceled
0.25,0,0,0.117647059,0.333333333,0,0.085778781,1,0.818181818,0.433333333,0.25,0,0,0,0.291666667,0.4,Not_Canceled
0.5,0,0.142857143,0.058823529,0.333333333,0,0.045146727,1,0.090909091,0.233333333,0.25,0,0,0,0.155185185,0.2,Not_Canceled
0.25,0,0,0.117647059,0.333333333,0,0.006772009,1,0.909090909,0.1,0.25,0,0,0,0.203203704,0.2,Not_Canceled
0.5,0,0.142857143,0.058823529,0.333333333,0,0.135440181,0,0.727272727,0.666666667,0,0,0,0,0.12037037,0,Not_Canceled
0.25,0,0.142857143,0.058823529,0.333333333,0,0.072234763,1,0.545454545,0.566666667,0,0,0,0,0.157407407,0,Not_Canceled
0.25,0,0,0.058823529,0.333333333,0,0.0496614,1,0.818181818,0.8,0,0,0,0,0.175925926,0,Not_Canceled
0.5,0,0,0.117647059,0,0,0.173814898,1,0.545454545,0.366666667,0.25,0,0,0,0.175,0,Canceled
0.75,0,0.142857143,0,0.333333333,1,0.013544018,1,0.272727273,0.766666667,0.25,0,0,0,0.27037037,0.4,Not_Canceled
0.25,0,0,0.058823529,0.333333333,0,0.20993228,1,0.636363636,0.4,0.25,0,0,0,0.208333333,0.2,Not_Canceled
0.5,0.2,0.142857143,0,0.333333333,0,0.013544018,0,0.636363636,0.5,0.25,0,0,0,0.3,0,Canceled
0.5,0,0.142857143,0.176470588,0.333333333,0,0.573363431,1,0.727272727,0.933333333,0.25,0,0,0,0.185740741,0.2,Canceled
0.5,0,0,0.058823529,0.333333333,0,0.009029345,1,0.636363636,0.8,0.25,0,0,0,0.275925926,0.2,Not_Canceled
0.5,0,0.285714286,0.117647059,0,0,0.088036117,1,0.090909091,0.9,0.25,0,0,0,0.133703704,0,Not_Canceled
0.5,0.1,0,0.117647059,0.333333333,0,0.022573363,1,0.272727273,0.2,1,0,0,0,0,0.4,Not_Canceled
0.25,0,0.285714286,0.058823529,0,0,0.018058691,1,0.818181818,0.933333333,0.25,0,0,0,0.158055556,0.2,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.227990971,1,0.909090909,0.333333333,0.25,0,0,0,0.2675,0.4,Not_Canceled
0.5,0,0.285714286,0.058823529,0.333333333,0,0.180586907,0,0.909090909,0.433333333,0.25,0,0,0,0.121203704,0.2,Not_Canceled
0.5,0,0.142857143,0.235294118,0.333333333,0,0.167042889,1,1,0.133333333,0.25,0,0,0,0.163703704,0.6,Not_Canceled
0.75,0,0.285714286,0.058823529,0.333333333,0,0.090293454,1,0.636363636,0.866666667,0.25,0,0,0,0.284444444,0.6,Not_Canceled
0.5,0,0.142857143,0.176470588,0.333333333,0,0.474040632,0,0.818181818,0.233333333,0,0,0,0,0.134722222,0,Not_Canceled
0.5,0,0.285714286,0.235294118,0.333333333,0,0.119638826,1,0.090909091,0.866666667,0,0,0,0,0.113888889,0.2,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.133182844,1,0.636363636,1,0.25,0,0,0,0.203333333,0.2,Not_Canceled
0.5,0,0.142857143,0.176470588,0.333333333,0,0.225733634,1,0.363636364,0.6,0.25,0,0,0,0.251851852,0.2,Not_Canceled
0.5,0,0.285714286,0.058823529,0.333333333,0,0.069977427,0,0.818181818,0.8,0,0,0,0,0.138888889,0.2,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.318284424,1,0.727272727,0.733333333,0.25,0,0,0,0.303333333,0.2,Not_Canceled
0.5,0,0.142857143,0.117647059,0,0,0.548532731,1,0.727272727,0.266666667,0.25,0,0,0,0.193333333,0,Canceled
0.75,0,0,0.235294118,0.333333333,0,0.063205418,1,0.181818182,0.266666667,0.25,0,0,0,0.223425926,0.6,Not_Canceled
0.5,0,0.285714286,0.058823529,0.333333333,0,0.164785553,1,0.272727273,0.066666667,0.25,0,0,0,0.178333333,0,Canceled
0.25,0,0.285714286,0.117647059,0.333333333,0,0.033860045,1,0.909090909,0.366666667,0.25,0,0,0,0.158981481,0.2,Not_Canceled
0.25,0,0.285714286,0.058823529,0.333333333,0,0.20993228,1,0.818181818,0.466666667,0,0,0,0,0.212962963,0,Canceled
0.25,0,0,0.176470588,0.333333333,0,0.097065463,1,0.090909091,0.533333333,0.25,0,0,0,0.160388889,0,Canceled
0.75,0,0.142857143,0.117647059,0.333333333,0,0.198645598,1,0.545454545,0.566666667,0,0,0,0,0.179444444,0.2,Not_Canceled
0.5,0,0.142857143,0,0.333333333,0,0.040632054,1,1,0.333333333,0,0,0,0,0.164814815,0,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.0496614,1,0.818181818,0.333333333,0,0,0,0,0.175925926,0,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.038374718,0,0.818181818,0,0.25,0,0,0,0.20987037,0.2,Not_Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.577878104,0,0.727272727,0.433333333,0,0,0,0,0.141981481,0,Not_Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.458239278,1,0.727272727,0.133333333,0,0,0,0,0.149537037,0,Not_Canceled
0.5,0,0.285714286,0.176470588,0,0,0.221218962,1,0.363636364,0.233333333,0.25,0,0,0,0.203055556,0.2,Canceled
0.5,0,0.142857143,0.058823529,0,0,0.015801354,1,0.818181818,0.533333333,0.25,0,0,0,0.12962963,0.2,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0,1,0.181818182,0.733333333,0.25,0,0,0,0.242592593,0,Not_Canceled
0.5,0,0,0.117647059,0,0,0.320541761,1,0.545454545,0,0.25,0,0,0,0.158333333,0.2,Not_Canceled
0.25,0.1,0.285714286,0.294117647,0.333333333,0,0.34537246,1,0.545454545,0.966666667,0.25,0,0,0,0.187685185,0.2,Canceled
0.25,0,0,0.058823529,0.333333333,0,0.051918736,1,0.909090909,0.333333333,0.25,0,0,0,0.207407407,0.2,Not_Canceled
0.5,0,0.285714286,0.117647059,0.333333333,0,0.054176072,0,1,0.1,0.25,0,0,0,0.228703704,0.2,Not_Canceled
0.5,0,0.285714286,0.058823529,0,0,0.171557562,1,1,0.066666667,0.25,0,0,0,0.146666667,0.2,Not_Canceled
0.5,0,0.285714286,0.117647059,0,0,0.205417607,1,0.363636364,0.7,0.25,0,0,0,0.203055556,0.2,Not_Canceled
0.5,0,0.142857143,0,0,0,0.013544018,1,0.636363636,0.666666667,0,0,0,0,0.138888889,0,Not_Canceled
0.5,0,0.285714286,0.294117647,0.666666667,0,0.625282167,1,0.727272727,0.133333333,0,0,0,0,0.165074074,0.2,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.476297968,1,0.363636364,0.633333333,0,0,0,0,0.185185185,0,Canceled
0.5,0,0.142857143,0.058823529,0,0,0.237020316,1,0.636363636,0.166666667,0.25,0,0,0,0.198333333,0.2,Not_Canceled
0.5,0,0.142857143,0.058823529,0,0,0.065462754,1,0.363636364,0.666666667,0.25,0,0,0,0.210277778,0,Canceled
0.75,0,0,0.117647059,0.333333333,0,0.318284424,1,0.727272727,0.733333333,0.25,0,0,0,0.303333333,0.2,Not_Canceled
0.25,0,0,0.058823529,0.666666667,0,0.139954853,1,0.727272727,0.666666667,0,0,0,0,0.138888889,0,Not_Canceled
0.5,0,0,0.117647059,0.666666667,0,0,0,0.636363636,0.433333333,0,0,0,0,0.201851852,0,Not_Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.616252822,1,0.363636364,0.4,0,0,0,0,0.175925926,0,Canceled
0.5,0.1,0.285714286,0.058823529,0.333333333,0,0.286681716,1,0.636363636,0.866666667,0,0,0,0,0.175518519,0.4,Canceled
0.5,0,0.142857143,0.176470588,0.333333333,0,0.306997743,1,0.181818182,0.766666667,0.25,0,0,0,0.126944444,0,Not_Canceled
0.5,0,0.285714286,0.294117647,0.333333333,0,0.027088036,1,0,0.5,0.25,0,0,0,0.164814815,0.2,Not_Canceled
0.5,0,0.285714286,0.117647059,0.333333333,0,0.101580135,0,0.818181818,0.5,0.25,0,0,0,0.145444444,0.4,Not_Canceled
0.75,0,0.142857143,0,0.333333333,0,0.14221219,1,0.636363636,0.233333333,0.25,0,0,0,0.311666667,0.2,Canceled
0.25,0,0,0.176470588,0.333333333,0,0.374717833,1,0.909090909,0,0,0,0,0,0.203703704,0,Canceled
0.75,0,0.285714286,0.117647059,0.333333333,0,0.018058691,1,0.363636364,0.866666667,0.25,0,0,0,0.326555556,0.6,Not_Canceled
0.25,0,0.142857143,0,0.333333333,0,0.079006772,1,0.727272727,0.833333333,0,0,0,0,0.183333333,0,Not_Canceled
0.5,0,0,0.058823529,0.333333333,0,0.115124153,1,0.363636364,0.866666667,0.25,0,0,0,0.292592593,0,Canceled
0.5,0,0.142857143,0.176470588,0.333333333,0,0.0248307,1,0,0.1,0,0,0,0,0.12962963,0,Not_Canceled
0.5,0,0,0.058823529,0.333333333,0,0.011286682,1,0.636363636,0.633333333,0.25,0,0,0,0.240740741,0.2,Not_Canceled
0.5,0,0.142857143,0.058823529,0.333333333,0,0,1,0.909090909,0.2,0.5,1,0,0.017241379,0.138888889,0,Not_Canceled
0.5,0,0.285714286,0.117647059,0,0,0.146726862,1,0.909090909,0.6,0.25,0,0,0,0.117740741,0,Not_Canceled
0.5,0,0.285714286,0.058823529,0.333333333,0,0.121896163,1,0.272727273,0.033333333,0,0,0,0,0.138888889,0,Not_Canceled
0.5,0,0,0.117647059,0,0,0.158013544,1,0.818181818,0.566666667,0.25,0,0,0,0.18,0.4,Not_Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.040632054,1,1,0.966666667,0.25,0,0,0,0.274074074,0.4,Not_Canceled
0.5,0,0.142857143,0.176470588,0.333333333,0,0.16027088,1,0.181818182,0.066666667,0.25,0,0,0,0.176388889,0,Not_Canceled
0.5,0,0.285714286,0.058823529,0.333333333,0,0.099322799,0,0.909090909,0.233333333,0,0,0,0,0.111111111,0,Not_Canceled
0.5,0.2,0.285714286,0.117647059,0.333333333,0,0.094808126,1,0.181818182,0.633333333,0.25,0,0,0,0.312277778,0,Canceled
0.5,0,0,0.176470588,0.333333333,0,0.227990971,1,0.363636364,0.6,0.25,0,0,0,0.26,0.4,Not_Canceled
0.5,0,0,0.058823529,0.666666667,0,0.124153499,1,0.272727273,0.166666667,0,0,0,0,0.192592593,0,Not_Canceled
0.5,0,0,0.176470588,0.666666667,0,0.004514673,1,0.909090909,0.533333333,0.25,0,0,0,0.311111111,0.2,Canceled
0.25,0,0.285714286,0.058823529,0.333333333,0,0.027088036,1,0.818181818,0.033333333,0.25,0,0,0,0.011111111,0,Not_Canceled
0.25,0,0,0.117647059,0.333333333,0,0.37020316,0,0.818181818,0.033333333,0,0,0,0,0.185185185,0,Not_Canceled
0.75,0,0.285714286,0.058823529,0.333333333,0,0.406320542,1,0.818181818,0.233333333,0.25,0,0,0,0.261666667,0.6,Not_Canceled
0.25,0,0,0.117647059,0.666666667,0,0.851015801,1,0.818181818,0.433333333,0,0,0,0,0.166666667,0,Not_Canceled
0.5,0,0.142857143,0.176470588,0.333333333,0,0.015801354,1,0.909090909,0.766666667,0.25,0,0,0,0.181722222,0.4,Not_Canceled
0.5,0,0.142857143,0.058823529,0.666666667,0,0.679458239,1,0.545454545,0.966666667,0,0,0,0,0.201851852,0,Canceled
0.25,0,0,0.058823529,0.333333333,0,0.011286682,1,0.090909091,0.033333333,0.25,0,0,0,0.146296296,0.2,Not_Canceled
0.5,0,0,0.117647059,0.666666667,0,0.72234763,1,0.636363636,0.566666667,0,0,0,0,0.212962963,0.2,Canceled
0.5,0,0.142857143,0,0,0,0.108352144,1,0.909090909,0.166666667,0.25,0,0,0,0.146666667,0.2,Not_Canceled
0.5,0,0.285714286,0.294117647,0,0,0.286681716,1,0.818181818,0.066666667,0.25,0,0,0,0.2,0.4,Not_Canceled
0.75,0,0,0.117647059,0.666666667,0,0.128668172,1,0.818181818,0.366666667,0.25,0,0,0,0.375,0.4,Not_Canceled
0.5,0.2,0.285714286,0.176470588,0.333333333,0,0.020316027,1,0.727272727,0.966666667,0.25,0,0,0,0.453703704,0.2,Not_Canceled
0.25,0,0,0.117647059,0.333333333,0,0.004514673,1,0.909090909,0.966666667,0.5,1,0.076923077,0.103448276,0.12037037,0.2,Not_Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.006772009,0,0.636363636,0.433333333,0.25,0,0,0,0.234574074,0.4,Not_Canceled
0.25,0,0,0.058823529,0.333333333,0,0.083521445,1,0.909090909,0.366666667,0,0,0,0,0.125,0,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.110609481,1,0.181818182,0.733333333,0.25,0,0,0,0.183333333,0.2,Canceled
0.5,0.1,0,0.058823529,0.333333333,0,0.189616253,1,1,0.7,0.25,0,0,0,0.225925926,0,Canceled
0.25,0,0,0.058823529,0.333333333,0,0.002257336,1,0.909090909,0.933333333,0,0,0,0,0.138888889,0,Not_Canceled
0.5,0,0.285714286,0.117647059,0.333333333,0,0.0496614,1,0.636363636,0.666666667,0.25,0,0,0,0.307407407,0,Canceled
0.5,0,0.285714286,0.058823529,0.333333333,0,0.119638826,1,0.636363636,0.866666667,0,0,0,0,0.142666667,0,Canceled
0.5,0,0,0.117647059,0.666666667,0,0.58013544,0,0.545454545,0,0,0,0,0,0.187962963,0,Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.153498871,1,0.454545455,0.066666667,0.25,0,0,0,0.254444444,0.2,Not_Canceled
0.25,0,0,0.058823529,0.333333333,0,0.223476298,1,0.090909091,0.6,0.5,0,0,0,0.148148148,0,Not_Canceled
0.5,0,0.285714286,0.117647059,0.333333333,0,0.033860045,1,0.181818182,0.366666667,0.25,0,0,0,0.185185185,0.2,Not_Canceled
0.5,0,0,0.117647059,0.333333333,1,0.198645598,1,0.727272727,0.5,0.25,0,0,0,0.293333333,0.2,Not_Canceled
0.5,0.1,0.285714286,0.117647059,0.333333333,0,0.173814898,1,0.636363636,0.833333333,0.25,0,0,0,0.273333333,0,Canceled
0.5,0,0.285714286,0.117647059,0,0,0.162528217,1,0.363636364,0.933333333,0.25,0,0,0,0.203055556,0,Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.155756208,1,0.454545455,0.533333333,0.25,0,0,0,0.235,0.2,Not_Canceled
0.5,0.1,0,0.176470588,0.333333333,0,0.135440181,1,0.181818182,1,0.25,0,0,0,0.198333333,0.2,Canceled
0.5,0,0.142857143,0,0,0,0.110609481,1,0.545454545,0.333333333,0.25,0,0,0,0.1725,0,Canceled
0.5,0,0,0.176470588,0,0,0.065462754,1,0.181818182,0.733333333,0,0,0,0,0.12,0,Not_Canceled
0.5,0.1,0.285714286,0.117647059,0.666666667,0,0.038374718,1,0.363636364,0.2,0.25,0,0,0,0.274777778,0.4,Not_Canceled
0.25,0,0,0.117647059,0.333333333,0,0.002257336,1,0.272727273,0.433333333,0.75,0,0,0,0.175925926,0,Not_Canceled
0.5,0,0.285714286,0.176470588,0.333333333,0,0.60496614,1,0.818181818,0.266666667,0,0,0,0,0.149537037,0,Not_Canceled
0.5,0,0,0.058823529,0.333333333,1,0.018058691,1,0.454545455,0.733333333,0.25,0,0,0,0.185185185,0.2,Not_Canceled
0.5,0,0,0.235294118,0,0,0.045146727,1,0.090909091,0.3,0.25,0,0,0,0.117037037,0,Canceled
0.5,0,0.285714286,0.058823529,0,0,0.045146727,1,0.181818182,0.6,0.25,0,0,0,0.199388889,0,Not_Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.23476298,1,0.363636364,0.5,0,0,0,0,0.138888889,0,Not_Canceled
0.5,0,0.285714286,0.176470588,0.333333333,0,0.683972912,1,0.636363636,0.6,0,0,0,0,0.144444444,0,Canceled
0.5,0,0.142857143,0.176470588,0.333333333,0,0.634311512,1,0.818181818,0.066666667,0.25,0,0,0,0.311666667,0,Canceled
0.5,0,0,0.117647059,0.666666667,0,0.06772009,1,0.272727273,0.433333333,0.25,0,0,0,0.291666667,0,Canceled
0.5,0,0.142857143,0.294117647,0.333333333,0,0.325056433,1,0.545454545,0.8,0.25,0,0,0,0.186796296,0.2,Not_Canceled
0.5,0.2,0,0.117647059,0.333333333,0,0.460496614,1,0.818181818,0.2,0.25,0,0,0,0.335,0.2,Canceled
0.75,0,0.285714286,0.176470588,0.333333333,0,0.167042889,1,0.090909091,0.666666667,0,0,0,0,0.207407407,0,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.139954853,1,0.818181818,0.4,0.25,0,0,0,0.245,0.4,Not_Canceled
0.5,0,0.285714286,0.058823529,0.666666667,0,0.338600451,1,0,0.033333333,0,0,0,0,0.187037037,0,Not_Canceled
0.25,0,0.142857143,0.117647059,0.333333333,0,0.18510158,1,0.272727273,0,0.25,0,0,0,0.151666667,0,Not_Canceled
0.5,0,0.142857143,0.176470588,0.333333333,0,0.18510158,1,0.454545455,0.966666667,0.25,0,0,0,0.162981481,0.2,Not_Canceled
0.5,0,0.285714286,0.117647059,0,0,0.069977427,1,0.454545455,0.833333333,0.25,0,0,0,0.181666667,0.2,Not_Canceled
0.5,0,0.285714286,0,0.666666667,0,0.620767494,1,0.272727273,0.533333333,0,0,0,0,0.203703704,0,Canceled
0.5,0,0.142857143,0.176470588,0.333333333,0,0.178329571,1,0.272727273,0.9,0.25,0,0,0,0.232185185,0,Not_Canceled
0.75,0,0,0.117647059,0.333333333,0,0.37020316,1,0.636363636,0.766666667,0.25,0,0,0,0.27,0.4,Canceled
0.5,0.2,0.142857143,0.176470588,0.333333333,0,0.006772009,1,0.090909091,0.933333333,0.25,0,0,0,0.351388889,0,Not_Canceled
0.25,0,0,0.058823529,0.333333333,0,0.004514673,1,0.181818182,0.033333333,0,0,0,0,0.101851852,0,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.09255079,1,0.909090909,0.033333333,0,0,0,0,0.138888889,0,Not_Canceled
0.5,0.1,0.285714286,0.294117647,0.333333333,0,0.309255079,1,0.818181818,0.466666667,0.25,0,0,0,0.21162963,0.2,Not_Canceled
0.5,0,0,0.058823529,0.333333333,0,0.009029345,1,0.090909091,0.5,0,0,0,0,0.134814815,0,Not_Canceled
0.25,0,0,0.058823529,0.333333333,0,0.004514673,1,0,0.966666667,0.25,0,0,0,0.148148148,0.2,Not_Canceled
0.5,0,0.285714286,0.176470588,0.333333333,0,0.09255079,1,0.090909091,0.2,0,0,0,0,0.12037037,0,Not_Canceled
0.75,0,0,0.235294118,0.333333333,0,0.221218962,1,0.454545455,0.933333333,0.25,0,0,0,0.271666667,0,Canceled
0.25,0,0.285714286,0.117647059,0.333333333,0,0.367945824,1,0.454545455,0.133333333,0,0,0,0,0.185185185,0,Canceled
0.25,0,0.142857143,0,0.333333333,0,0.076749436,0,0.818181818,0.566666667,0,0,0,0,0.128333333,0,Not_Canceled
0.5,0,0.285714286,0.117647059,0.333333333,0,0.196388262,1,0.181818182,0.633333333,0.25,0,0,0,0.105444444,0.2,Not_Canceled
0.5,0.1,0,0.117647059,0.333333333,0,0.110609481,1,0.545454545,0.633333333,0.25,0,0,0,0.368333333,0,Canceled
0.75,0,0,0.235294118,0.333333333,0,0.128668172,1,0.181818182,0.933333333,0.25,0,0,0,0.215648148,0,Canceled
0.5,0,0,0.058823529,0.333333333,0,0.126410835,1,0.454545455,0.233333333,0,0,0,0,0.222222222,0,Not_Canceled
0.25,0,0.142857143,0,0,0,0.081264108,1,0.727272727,0.8,0.25,0,0,0,0.133462963,0.2,Not_Canceled
0.75,0,0,0.058823529,0.333333333,0,0.090293454,1,0.818181818,0.466666667,0.25,0,0,0,0.326666667,0.4,Not_Canceled
0.5,0,0,0.294117647,0,0,0.23476298,1,0.909090909,0,0.25,0,0,0,0.146666667,0,Canceled
0.5,0.1,0.142857143,0.176470588,0.333333333,0,0.406320542,1,0.636363636,0.333333333,0.25,0,0,0,0.2125,0,Canceled
0.25,0,0.142857143,0.117647059,0.333333333,0,0.494356659,0,0.727272727,0.1,0,0,0,0,0.141981481,0,Not_Canceled
0.5,0.2,0,0.058823529,0.333333333,0,0.171557562,1,0.636363636,0.4,0.25,0,0,0,0.385,0,Canceled
0.25,0,0.285714286,0.176470588,0.333333333,0,0.121896163,1,0.909090909,0.166666667,0.5,0,0,0,0.174074074,0,Not_Canceled
0.25,0,0.285714286,0,0,0,0.022573363,1,0.636363636,0.9,0.25,0,0,0,0.218518519,0.2,Canceled
0.5,0,0.142857143,0.058823529,0.333333333,0,0.498871332,1,1,1,0,0,0,0,0.132,0,Not_Canceled
0.5,0,0,0.058823529,0.333333333,0,0.30248307,0,0.636363636,0.633333333,0,0,0,0,0.118055556,0.2,Not_Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.083521445,0,1,0.433333333,0,0,0,0,0.12962963,0,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.133182844,1,0.909090909,0.333333333,0,0,0,0,0.138888889,0,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.322799097,1,0.636363636,0.8,0,0,0,0,0.185185185,0,Not_Canceled
0.75,0,0.285714286,0.235294118,0.333333333,0,0.250564334,1,0.727272727,0.533333333,0.25,0,0,0,0.311666667,0.2,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.015801354,0,0.727272727,0.7,0.25,0,0,0,0.233333333,0.4,Not_Canceled
0.5,0,0,0.176470588,0,0,0.30248307,1,0.363636364,0.533333333,0.25,0,0,0,0.175,0,Canceled
0.25,0,0,0.058823529,0.333333333,1,0.11738149,1,0.818181818,0.4,0.5,1,0,0.034482759,0.124074074,0,Not_Canceled
0.5,0,0,0.117647059,0.666666667,0,0.659142212,1,0.545454545,0.666666667,0,0,0,0,0.212962963,0,Canceled
0.25,0,0.285714286,0.176470588,0.333333333,0,0.09255079,0,0.818181818,0.566666667,0.25,0,0,0,0.194444444,0.4,Not_Canceled
0.5,0,0,0.235294118,0.333333333,0,0.191873589,1,0.181818182,0.933333333,0.25,0,0,0,0.152685185,0,Not_Canceled
0.5,0,0.285714286,0.058823529,0.333333333,0,0.119638826,1,0.181818182,0.166666667,0.25,0,0,0,0.178333333,0,Canceled
0.5,0,0.142857143,0.058823529,0.333333333,0,0.309255079,1,0.727272727,0.366666667,0,0,0,0,0.166203704,0,Not_Canceled
0.5,0,0.142857143,0.058823529,0.333333333,1,0.221218962,1,0.363636364,0.966666667,0,0,0,0,0.166203704,0,Not_Canceled
0.5,0,0,0.117647059,0,0,0.011286682,1,0.363636364,1,0.25,0,0,0,0.22037037,0,Not_Canceled
0.5,0,0.285714286,0.176470588,0.333333333,0,0.006772009,0,0.909090909,0.233333333,0.25,0,0,0,0.162407407,0,Not_Canceled
0.5,0.1,0,0.176470588,0.333333333,0,0.214446953,1,0.545454545,0.4,0.25,0,0,0,0.225,0.4,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.045146727,0,0.818181818,0.866666667,0.25,0,0,0,0.362962963,0.4,Not_Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.079006772,1,0.818181818,0.9,0.25,0,0,0,0.238888889,0.2,Not_Canceled
0.25,0,0.142857143,0,0.333333333,0,0.018058691,1,0.909090909,0.666666667,0.25,0,0,0,0.190740741,0.4,Not_Canceled
0.5,0,0.285714286,0.176470588,0,0,0.063205418,1,0.818181818,0.933333333,0.25,0,0,0,0.191481481,0.4,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.250564334,1,0.545454545,0.4,0,0,0,0,0.133796296,0,Not_Canceled
0.5,0,0.285714286,0,0,0,0.0496614,1,0.636363636,0.666666667,0.25,0,0,0,0.257407407,0.2,Canceled
0.5,0.2,0,0.117647059,0.333333333,0,0.32731377,1,0.636363636,0.533333333,0.25,0,0,0,0.336666667,0.4,Not_Canceled
0.75,0,0.142857143,0.294117647,0.666666667,0,0.683972912,1,1,0.866666667,0.25,0,0,0,0.29487037,0.2,Canceled
0.5,0,0,0.117647059,0.666666667,0,0,0,0.636363636,0.433333333,0,0,0,0,0.201851852,0,Not_Canceled
0.5,0,0.285714286,0,0.333333333,0,0.338600451,1,0.727272727,0.8,0.25,0,0,0,0.169407407,0.2,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.706546275,1,1,0,0.25,0,0,0,0.17,0.2,Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0,1,0.727272727,0.5,1,0,0,0,0,0.4,Not_Canceled
0.5,0,0.142857143,0.176470588,0,0,0.042889391,1,0.909090909,0.766666667,0.25,0,0,0,0.138518519,0.4,Not_Canceled
0.5,0,0,0.294117647,0.333333333,0,0.151241535,1,1,0.633333333,0.25,0,0,0,0.119759259,0.2,Not_Canceled
0.5,0,0.285714286,0.117647059,0,0,0.038374718,1,1,0.033333333,0.25,0,0,0,0.141277778,0.2,Not_Canceled
0.5,0,0.285714286,0.294117647,0.333333333,0,0.58013544,1,1,0.533333333,0.25,0,0,0,0.136944444,0,Canceled
0.5,0,0.285714286,0.176470588,0.333333333,0,0.223476298,1,0.363636364,0.166666667,0.25,0,0,0,0.248444444,0.4,Not_Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.11738149,1,0.363636364,0.866666667,0.25,0,0,0,0.200203704,0.4,Not_Canceled
0.5,0,0.285714286,0.176470588,0,0,0.264108352,1,0.454545455,0.266666667,0.25,0,0,0,0.194925926,0,Not_Canceled
0.5,0.1,0,0.117647059,0.333333333,0,0.027088036,1,0.818181818,0.666666667,0.25,0,0,0,0.333333333,0.2,Not_Canceled
0.5,0,0,0.117647059,0,1,0,0,0.636363636,0.2,0.25,0,0,0,0.3,0.2,Not_Canceled
0.5,0,0,0.235294118,0.333333333,0,0.130925508,1,0.181818182,0.933333333,0.25,0,0,0,0.182592593,0.2,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.476297968,1,0.363636364,0.633333333,0,0,0,0,0.185185185,0,Canceled
0.5,0,0.142857143,0.058823529,0.666666667,0,0.009029345,1,0.363636364,0.666666667,0,0,0,0,0.207407407,0.2,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.178329571,0,0.909090909,0.4,0,0,0,0,0.138888889,0,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.476297968,1,0.363636364,0.633333333,0,0,0,0,0.185185185,0,Canceled
